工况初温_摄氏度,时间_s,电流密度_A每m2,实验电压_V,模型电压_V,电压相对误差_pct,实验温度_摄氏度,模型温度_摄氏度,温度相对误差_pct_摄氏口径,温度相对误差_pct_开尔文口径,MEA平均温度_摄氏度,局部最高温度_摄氏度,模型最大冰体积分数,孔隙最大冰体积分数,膜最大冰体积分数,最大冰所在层,孔隙最大冰饱和度,膜平均未冻含水量_lambda,活化损失_V,欧姆损失_V,浓差损失_V,极限电流密度_A每m2,累计产水_kg每m2,累计排水_kg每m2,冰库存_kg每m2,冰库存与累计产水质量比,累计反应热_J每m2,累计相变热_J每m2,累计吸附等效热_J每m2,累计散热_J每m2,水质量守恒残差_kg每m2,冰质量收支残差_kg每m2,离散能量守恒残差_J每m2,相变潜热重建残差_J每m2,物理状态有效,曾有内部步失效,累计凝结_kg每m2,采样段平均凝结速率_kg每m2每s,累计蒸发_kg每m2,采样段平均蒸发速率_kg每m2每s,累计凝华_kg每m2,采样段平均凝华速率_kg每m2每s,累计升华_kg每m2,采样段平均升华速率_kg每m2每s,累计冻结_kg每m2,采样段平均冻结速率_kg每m2每s,累计融化_kg每m2,采样段平均融化速率_kg每m2每s
-25.0,3.0,72.6072607260726,0.8,1.0638374343911217,32.979679298890204,-24.9757148215872,-24.68395045513381,1.1681922561079578,0.11756430213695965,-24.68395045513381,-24.681739303479645,0.0002248056019729375,0.0002248056019729375,0.0001709422786464072,cCL,0.0005343608318824281,2.9951595246314304,0.1971603359351461,0.0018757704119947711,1.346657320875541e-06,288627.9515404927,1.8778889859758595e-05,3.822690675124086e-06,2.562168210145354e-06,0.13643874740624795,83.12440393935148,-8.703683811682595,-9.508819881930187,58.458316448942774,4.2012834183813297e-19,-4.235164736271502e-22,1.238314695228837e-08,-5.329070518200751e-15,1,0,0.0,0.0,1.9839889689348078e-08,8.67458592160783e-09,0.0,0.0,1.4081734091624482e-12,6.772713678162894e-13,2.562169618318764e-06,1.4374860738659379e-06,0.0,0.0
-25.0,3.2,69.3069306930693,0.8,1.0659306025643016,33.2413253205377,-24.9742466427357,-24.677808158009753,1.1869766842883818,0.11944699702359934,-24.677808158009753,-24.67536595021889,0.0002543147832160673,0.0002543147832160673,0.00018356677126903925,cCL,0.0006045038821394516,2.9949329189542153,0.19514687333472203,0.001790449665019842,1.2854935226500019e-06,288623.0951332041,2.0102647669544862e-05,4.077738776374012e-06,2.865750706052201e-06,0.14255588383980683,89.01566970303809,-9.240029016945854,-10.142100159629488,63.48824906395444,-5.89534931288993e-19,-8.470329472543003e-22,9.633922104512749e-09,-7.105427357601002e-15,1,0,0.0,0.0,2.157577342848919e-08,8.679418695705552e-09,0.0,0.0,1.5437136607079092e-12,6.777012577273041e-13,2.8657522497658623e-06,1.517913157235491e-06,0.0,0.0
-25.0,3.4,66.006600660066,0.8,1.0680941489028903,33.51176861286129,-24.9728594600344,-24.67820960657346,1.1798803174001167,0.11872562187631845,-24.67820960657346,-24.675580229347958,0.0002855118555338558,0.0002855118555338558,0.00019607712202077138,cCL,0.0006786590338337433,2.994721173076157,0.1930687021872135,0.0017053462834944798,1.2243047338240226e-06,288615.3191838374,2.136483534864339e-05,4.332769469091534e-06,3.1838383211442517e-06,0.14902236638797298,94.60416330965111,-9.771491522062519,-10.775335853943306,68.55452662685626,5.488773498207866e-19,4.235164736271502e-22,7.065622753543721e-09,-3.552713678800501e-15,1,0,0.0,0.0,2.3311973538102828e-08,8.6810005480682e-09,0.0,0.0,1.6792830700067423e-12,6.778470464941664e-13,3.1838400004273215e-06,1.5904387533072984e-06,0.0,0.0
-25.0,3.6,69.3069306930693,0.8,1.0659102224184414,33.238777802305165,-24.9714761302039,-24.677815497108725,1.1759842772769942,0.11832636785656804,-24.677815497108725,-24.675355890934156,0.0003183031361457259,0.0003183031361457259,0.00020837712127805215,cCL,0.0007566036038643354,2.994522328710623,0.19516694115872865,0.001790757661182774,1.285585681889507e-06,288602.42356096813,2.262702302774192e-05,4.587780054814513e-06,3.514938537764223e-06,0.15534250941693584,100.19284690957826,-10.298562814780897,-11.408522086672994,73.60633381786556,2.541098841762901e-19,-4.235164736271502e-22,3.795804559558746e-09,-5.329070518200751e-15,1,0,0.0,0.0,2.5047874894572552e-08,8.679506782348613e-09,0.0,0.0,1.8148278447800634e-12,6.777238738666053e-13,3.5149403525920683e-06,1.6555017608237322e-06,0.0,0.0
-25.0,3.8,69.3069306930693,0.8,1.0659096920606772,33.23871150758465,-24.9700582752618,-24.675239314218544,1.1806899198763041,0.11879242093232707,-24.675239314218544,-24.672737124480932,0.00035270840338184157,0.00035270840338184157,0.00022071126622631363,cCL,0.0008383846051386773,2.994340155892973,0.1951651073801388,0.001790803257479499,1.2856406403405287e-06,288593.13534796116,2.391999577218433e-05,4.8427738955593334e-06,3.859734394484519e-06,0.1613601620687935,105.93270546820021,-10.821023483592208,-12.041666251225708,78.69204979904306,-5.615828440296011e-19,0.0,2.2507151697936933e-10,-8.881784197001252e-15,1,0,0.0,0.0,2.678390016168487e-08,8.6801263355616e-09,0.0,0.0,1.950384925888208e-12,6.777854055407229e-13,3.859736344869445e-06,1.723979961386885e-06,0.0,0.0
-25.0,4.0,66.006600660066,0.8,1.068070136330847,33.50876704135586,-24.9686827526186,-24.676071319518314,1.1719137769476422,0.11790228061712593,-24.676071319518314,-24.67339574668148,0.0003886914245019823,0.0003886914245019823,0.00023299052604858688,cCL,0.0009239159127691521,2.9941745275169316,0.1930904654064082,0.0017056661637739807,1.224443819150594e-06,288585.07994974824,2.518218345128286e-05,5.097752379275154e-06,4.217808890867274e-06,0.16749178636661888,111.52150483416264,-11.339015866686482,-12.674771715678625,83.79465198872239,-1.1977045874175807e-18,1.6940658945086007e-21,-4.770697614731034e-09,-7.105427357601002e-15,1,0,0.0,0.0,2.8519992851093994e-08,8.680463447045616e-09,0.0,0.0,2.085949374641488e-12,6.778222437663999e-13,4.217810976816647e-06,1.7903731597360094e-06,0.0,0.0
-25.0,4.2,62.7062706270627,0.8,1.0703182504306692,33.78978130383364,-24.9673874768015,-24.681607248359995,1.1446140638744693,0.11514917404408824,-24.681607248359995,-24.67881648472769,0.000426134043469701,0.000426134043469701,0.0002449657714303071,cCL,0.0010129166709524624,2.9940217501027417,0.19093226192492296,0.001620658819529569,1.1632305282411746e-06,288574.93725813203,2.6382800999693662e-05,5.35271304815485e-06,4.587356705206361e-06,0.1738767883387221,116.80934393346571,-11.853136032420805,-13.307833961023006,88.84106613049494,-1.6932188615613464e-18,8.470329472543003e-22,-1.2412186833898886e-08,-7.105427357601002e-15,1,0,0.0,0.0,3.025548583900613e-08,8.677464939560685e-09,0.0,0.0,2.2214628476892897e-12,6.775673652390081e-13,4.587358926669208e-06,1.8477397492628049e-06,0.0,0.0
-25.0,4.4,66.006600660066,0.8,1.068010112233611,33.501264029201366,-24.9660957798237,-24.68502792035929,1.1257982102734516,0.11324983396790375,-24.68502792035929,-24.68250893297187,0.00046493802703711774,0.00046493802703711774,0.0002566245396728655,cCL,0.0011051533801690462,2.9938801415509424,0.19315803775058238,0.0017061843045152803,1.2245032113355326e-06,288560.4775919207,2.7583418548104466e-05,5.607654441986393e-06,4.967259939308381e-06,0.1800813749987393,122.09761715889402,-12.363753555520029,-13.940850563854326,93.8045653762969,-2.6376605977498913e-18,1.6940658945086007e-21,-1.7460962453696993e-08,-5.329070518200751e-15,1,0,0.0,0.0,3.199000607489509e-08,8.672601179444771e-09,0.0,0.0,2.356892694179953e-12,6.771492324533169e-13,4.967262296201074e-06,1.899516847659327e-06,0.0,0.0
-25.0,4.6,66.006600660066,0.801,1.067996510440038,33.33289768290111,-24.9647695179154,-24.685297129250074,1.1194671293270657,0.11260637392582462,-24.685297129250074,-24.682790163073946,0.0005051151393916468,0.0005051151393916468,0.0002682600990315031,cCL,0.0012006540037833296,2.9937534294892276,0.19317178507028632,0.001706286281567374,1.2245453195197424e-06,288550.2257696293,2.8814821161859114e-05,5.862580868664165e-06,5.358454784384965e-06,0.18596175746798357,127.53652330693379,-12.870566920619227,-14.573830829630708,98.75092251855475,-2.1412992906588713e-18,8.470329472543003e-22,-2.537922227929812e-08,-5.329070518200751e-15,1,0,0.0,0.0,3.372415053266248e-08,8.670722288836979e-09,0.0,0.0,2.492291072631517e-12,6.769918922578207e-13,5.358457276676037e-06,1.9559749023748233e-06,0.0,0.0
-25.0,4.8,66.006600660066,0.8,1.0679831187835838,33.49788984794797,-24.9634469494401,-24.685436668543787,1.1136694442052992,0.11201665742127409,-24.685436668543787,-24.682931539685626,0.0005466382698166484,0.0005466382698166484,0.00027989109411477787,cCL,0.0012993540998731837,2.993642467058013,0.19318521609593706,0.0017063724706026077,1.2245869011686137e-06,288540.2640758157,3.0046223775613762e-05,6.117495068025165e-06,5.7609536309571355e-06,0.19173636174649222,132.97560732427257,-13.373578708843791,-15.206780981731024,103.69415041356554,-3.1204693776848424e-18,0.0,-3.079391319715796e-08,-1.7763568394002505e-15,1,0,0.0,0.0,3.5458115684889426e-08,8.66982576113473e-09,0.0,0.0,2.627675137041527e-12,6.769203220500505e-13,5.760956258632273e-06,2.012494909781175e-06,0.0,0.0
-25.0,5.0,66.006600660066,0.8,1.0679697919193296,33.496223989916196,-24.9621280589219,-24.685475261044928,1.1082901154258347,0.11146910431733342,-24.685475261044928,-24.682970059256604,0.0005894627367464253,0.0005894627367464253,0.0002915275985874868,cCL,0.0014011474607711558,2.9935471979104946,0.19319850569974237,0.0017064442735656685,1.224628408056866e-06,288530.44044361584,3.127762638936844e-05,6.3723986354710905e-06,6.174473288310212e-06,0.19740862722271577,138.41486754702416,-13.872887386052394,-15.839704964886938,108.63607912216436,-3.500787171002023e-18,-1.6940658945086007e-21,-3.673920900837402e-08,0.0,1,0,0.0,0.0,3.719192101174094e-08,8.66902663425756e-09,0.0,0.0,2.763046556373773e-12,6.768570966612282e-13,6.17447605135677e-06,2.0675989636224837e-06,0.0,0.0
-25.0,5.2,72.6072607260726,0.801,1.0637260116339873,32.79975176454272,-24.9607362991643,-24.679821701477636,1.125425926221852,0.1131856364364233,-24.679821701477636,-24.677539366955216,0.0006335767880086323,0.0006335767880086323,0.0003033362446987545,cCL,0.0015060061516725272,2.993469444994244,0.1972668425881136,0.0018769594663980381,1.3471937550319557e-06,288517.94721243496,3.257059913381083e-05,6.6272943860586475e-06,6.599368944761982e-06,0.2026173641341255,144.15654676158255,-14.368381735454932,-16.47260940582737,113.61396145668674,-4.035264960719487e-18,-1.6940658945086007e-21,-4.2040781522700854e-08,-3.552713678800501e-15,1,0,0.0,0.0,3.8925825412146904e-08,8.669522002029811e-09,0.0,0.0,2.898427915360432e-12,6.769067949332952e-13,6.599371843189899e-06,2.124478959165645e-06,0.0,0.0
-25.0,5.4,66.006600660066,0.801,1.0679775067368658,33.33052518562618,-24.9593484385975,-24.676787447030932,1.1320848068678466,0.11384836205108383,-24.676787447030932,-24.67412958457743,0.0006790222221760349,0.0006790222221760349,0.0003155033374209957,cCL,0.001614029527397278,2.9934132080829294,0.19318315985492324,0.0017062501694628987,1.2247377919281775e-06,288514.9627274755,3.386357187825322e-05,6.882188281566202e-06,7.036850651298042e-06,0.207800012254969,149.89807289969806,-14.859672624911397,-17.105507090361332,118.68759208134821,-4.680704066527264e-18,8.470329472543003e-22,-4.714281942597154e-08,-3.552713678800501e-15,1,0,0.0,0.0,4.066053084870621e-08,8.673527182796538e-09,0.0,0.0,3.033880528812694e-12,6.772630672613088e-13,7.0368536851785706e-06,2.187409209943355e-06,0.0,0.0
-25.0,5.6,62.7062706270627,0.801,1.0702258370904192,33.611215616781415,-24.9580790687409,-24.681685712745548,1.107430404535923,0.11136275304944541,-24.681685712745548,-24.678891143685178,0.0007256280744671778,0.0007256280744671778,0.00032749368887808,cCL,0.0017248112062447773,2.993371152520009,0.1910242835548845,0.0016211194225221835,1.16350856485416e-06,288505.89751194173,3.5064189426664006e-05,7.137076123836875e-06,7.4842997863140505e-06,0.21344568086957497,155.18710198192082,-15.347622922304302,-17.738390072419858,123.72831046567941,-5.0720332881587504e-18,0.0,-4.957372823355399e-08,-7.105427357601002e-15,1,0,0.0,0.0,4.239493413167247e-08,8.672016414831325e-09,0.0,0.0,3.169307849082725e-12,6.771366013501576e-13,7.4843029556218995e-06,2.2372463522166528e-06,0.0,0.0
-25.0,5.8,66.006600660066,0.801,1.0679172271092718,33.32299963911009,-24.9568132021896,-24.684639027343962,1.0905806468181554,0.10966222657327164,-24.684639027343962,-24.682106976420812,0.0007732653136354265,0.0007732653136354265,0.00033927440708315763,cCL,0.0018380444821379284,2.9933400893203297,0.19325017843755074,0.0017065763124433423,1.2247945474953209e-06,288492.3129852999,3.626480697507479e-05,7.391955205183338e-06,7.940267255993581e-06,0.21895242021971922,160.47656736005933,-15.832709712648645,-18.3712534552077,128.69463332979967,-5.829280743004095e-18,1.6940658945086007e-21,-5.162181082596362e-08,0.0,1,0,0.0,0.0,4.412846095668202e-08,8.667634125047741e-09,0.0,0.0,3.3046594792501197e-12,6.767581508369735e-13,7.940270560653058e-06,2.279838025155791e-06,0.0,0.0
-25.0,6.0,66.006600660066,0.802,1.0679027364237594,33.15495466630416,-24.9555127513403,-24.68457394288987,1.0856872032648566,0.109163910711274,-24.68457394288987,-24.682047668851624,0.0008219289355972505,0.0008219289355972505,0.0003511328210346402,cCL,0.001953717460416569,2.9933234923661716,0.19326460128253953,0.0017065903149628958,1.2248348098803036e-06,288482.89707915636,3.7496209588829495e-05,7.646829592874071e-06,8.40560154528065e-06,0.22417203331892954,165.9167055521416,-16.314660133557613,-19.00410599297657,133.64993803402174,-6.2426328212641935e-18,1.6940658945086007e-21,-5.129538749315543e-08,-7.105427357601002e-15,1,0,0.0,0.0,4.5861686449214523e-08,8.6661274626625e-09,0.0,0.0,3.439985450005041e-12,6.766298537746059e-13,8.405604985266099e-06,2.3266721230652024e-06,0.0,0.0
-25.0,6.2,72.6072607260726,0.797,1.0636577040872575,33.457679308313345,-24.9541394625192,-24.678858500900077,1.1031474839378563,0.11091279323635347,-24.678858500900077,-24.676558425273356,0.0008716142570585863,0.0008716142570585863,0.00036323396696423695,cCL,0.0020718190089341246,2.9933239284380613,0.19733418193051308,0.0018770581012712536,1.347418610359518e-06,288470.95139233745,3.8789182333271885e-05,7.901703164140004e-06,8.88096391002258e-06,0.22895465631934261,171.6593235473545,-16.793263387019707,-19.63695641621583,138.64239203739197,-7.087971702623985e-18,1.6940658945086007e-21,-5.5649536534474464e-08,-3.552713678800501e-15,1,0,0.0,0.0,4.7595037152247574e-08,8.666753515165243e-09,0.0,0.0,3.5753227142086224e-12,6.766863210179066e-13,8.880967485345293e-06,2.376812500395967e-06,0.0,0.0
