工况初温_摄氏度,时间_s,电流密度_A每m2,实验电压_V,模型电压_V,电压相对误差_pct,实验温度_摄氏度,模型温度_摄氏度,温度相对误差_pct_摄氏口径,温度相对误差_pct_开尔文口径,模型最大冰体积分数,孔隙最大冰体积分数,膜最大冰体积分数,孔隙最大冰饱和度,膜平均未冻含水量_lambda,活化损失_V,欧姆损失_V,浓差损失_V,极限电流密度_A每m2,累计产水_kg每m2,累计排水_kg每m2,累计反应热_J每m2,累计相变热_J每m2,累计散热_J每m2,水质量守恒残差_kg每m2,离散能量守恒残差_J每m2,物理状态有效
-20.0,2.0,70.0,0.8,1.0866252740104554,35.82815925130692,-19.9826430118958,-19.72586248487201,1.2850178370845435,0.10142718637926715,8.46536701666459e-09,8.46536701666459e-09,7.323340678027369e-09,2.0122098922425932e-08,2.997061255887767,0.17022574841003074,0.0016418995390072464,1.310917529654348e-06,291551.71861880255,1.2219515986940982e-05,2.5728143831796497e-06,51.190569974745365,-6.43374610055405,30.921978703801692,1.7406527066075872e-19,-3.912768775649056e-08,1
-20.0,2.2,60.0,0.8,1.093593029278292,36.6991286597865,-19.9812337391118,-19.724795954239482,1.2833931488943053,0.10129124088240071,1.025314381585694e-08,1.025314381585694e-08,8.187180236863301e-09,2.4371627800943524e-08,2.9968556394960277,0.1634913119715238,0.001407411714775505,1.1236372173201026e-06,291550.38115583773,1.3432139710835887e-05,2.830755761043237e-06,56.26135267282958,-7.078593080144494,35.263238372219796,5.89534931288993e-19,-3.2540469874220435e-08,1
-20.0,2.4,60.0,0.8,1.0935705287930957,36.69631609913696,-19.9798283691447,-19.730338115450138,1.2487106950320639,0.09854646465158592,1.220054155840912e-08,1.220054155840912e-08,9.007350674097867e-09,2.9000574182099166e-08,2.9966505250964595,0.1635185308038951,0.0014076772095686586,1.1236590442826236e-06,291538.23474859004,1.4551484686738875e-05,3.088675609088689e-06,60.89838638616996,-7.723385482310369,39.53829381918605,2.623261037646568e-18,-3.033427020682211e-08,1
-20.0,2.6,60.0,0.8,1.0935538514699594,36.694231433744925,-19.9784650696349,-19.734416109791198,1.2215601098135938,0.09639668215892766,1.4303848084963347e-08,1.4303848084963347e-08,9.795329633913687e-09,3.4000114297512114e-08,2.996448094339509,0.16353865991465744,0.0014079028586086854,1.1236855850918536e-06,291526.55481421435,1.5670829662641862e-05,3.346571989155241e-06,65.53565133876948,-8.368118897770048,43.73990240334913,5.0525515303719015e-18,-3.919470970004113e-08,1
-20.0,2.8,60.0,0.8,1.09354149709943,36.692687137428734,-19.9771055344316,-19.737430570313165,1.1997482002852875,0.0946684930961405,1.656298245112281e-08,1.656298245112281e-08,1.0560957210553546e-08,3.9370055743101524e-08,2.996252898768826,0.163553539630734,0.0014080958653042712,1.1237143981528658e-06,291515.5364341845,1.679017463854485e-05,3.604446009427461e-06,70.17308756540797,-9.012796049329236,47.887222510354555,6.854190609181798e-18,-4.1404312867143744e-08,1
-20.0,3.0,60.0,0.8,1.093532342035524,36.691542754440505,-19.9756733431688,-19.739658721067656,1.1815102201891787,0.09322217825864082,1.8977855324725198e-08,1.8977855324725198e-08,1.1310661720633404e-08,4.51101861771457e-08,2.9960685679928627,0.16356453827902553,0.0014082615465276314,1.1237448257738159e-06,291505.0242887158,1.7909519614447838e-05,3.862299062955629e-06,74.81065069154914,-9.657420397799877,51.994413726546966,9.43679406536016e-18,-4.8783945771901926e-08,1
-20.0,3.2,60.0,0.8,1.0935255556188384,36.69069445235479,-19.9742068055476,-19.741305533205292,1.1660101179968827,0.09199191968697674,2.1548345876619844e-08,2.1548345876619844e-08,1.2049154264776888e-08,5.122021838987365e-08,2.9958980563460345,0.16357266756318908,0.0014084036989829008,1.1237763706520817e-06,291494.90638917254,1.9028864590350826e-05,4.120132691667219e-06,79.44830787060539,-10.30199578449764,56.07194468353465,1.2231155758352097e-17,-4.534731345984255e-08,1
-20.0,3.4,60.0,0.8,1.0935205237957475,36.69006547446843,-19.9728209222263,-19.74252256086629,1.1530587604864944,0.09096331754658832,2.4274260611874257e-08,2.4274260611874257e-08,1.2780086108206362e-08,5.769969244562457e-08,2.995743796980089,0.1635786755313729,0.0014085249982304395,1.1238086526682023e-06,291485.10314559017,2.0148209566253813e-05,4.377948558881861e-06,84.08603477796102,-10.946526359618424,60.12755498969952,1.3477141223763173e-17,-4.8163506960463565e-08,1
-20.0,3.6,60.0,0.8,1.0935167926495186,36.68959908118982,-19.9714388687345,-19.743421864347567,1.1417154561852538,0.09006173483571984,2.715526787729007e-08,2.715526787729007e-08,1.3506448566772771e-08,6.454782000782046e-08,2.9956078088095004,0.16358311529714728,0.0014086273023978454,1.1238413764396051e-06,291475.559415848,2.12675545421568e-05,4.63574843699508e-06,88.72381338865,-11.591016549642914,64.16696641485272,1.613767171108893e-17,-4.1023923813554575e-08,1
-20.0,3.8,70.0,0.8,1.0865831779328083,35.82289724160104,-19.9700224187202,-19.736021712956386,1.1717598551339434,0.09242464905768043,3.0195174111780916e-08,3.0195174111780916e-08,1.4248276729732847e-08,7.177364894647234e-08,2.995495494845549,0.17027564178937457,0.0016432631897698188,1.3112690506831111e-06,291461.6276688784,2.2480178266051706e-05,4.893535954407493e-06,93.79548781051328,-12.235475781722858,68.24594497412077,1.580055259808172e-17,-3.926292890810146e-08,1
-20.0,4.0,60.0,0.8,1.0935617117981455,36.69521397476819,-19.9686481269663,-19.73230298198507,1.1835810991233842,0.0933501394288123,3.340444607770959e-08,3.340444607770959e-08,1.502691054629897e-08,7.940205865868692e-08,2.995416229624797,0.163528372809505,0.0014084375648242232,1.1239425414022907e-06,291462.3640456814,2.369280198994661e-05,5.151319246868196e-06,98.86674169613876,-12.879923763332439,72.45197047715978,1.573956622587941e-17,-3.834365713828447e-08,1
-20.0,4.2,60.0,0.8,1.0935472707511267,36.69340884389083,-19.9673537812431,-19.73588104791554,1.1592559327766359,0.09142519709963126,3.676976188700476e-08,3.676976188700476e-08,1.5790884043469213e-08,8.740138314001607e-08,2.9953586558413714,0.1635458976220195,0.0014085664414894554,1.1239664638677073e-06,291451.9880210581,2.4812146965849598e-05,5.409093916569368e-06,103.50409745077684,-13.524349396019897,76.6271437703958,1.853308088592409e-17,-3.782693624998501e-08,1
-20.0,4.4,60.0,0.801,1.0935365804126398,36.52142077561045,-19.9660629951806,-19.73850788834295,1.139709450443865,0.08987738698182782,4.0285540849116304e-08,4.0285540849116304e-08,1.6547357034148445e-08,9.57583571407566e-08,2.9953219677730005,0.1635588644971452,0.0014086587079712501,1.1239935289833845e-06,291441.8830954992,2.5931491941752586e-05,5.6668595402505575e-06,108.14160156789374,-14.168752078742013,80.75501107540563,2.1353700600280912e-17,-3.876064624819264e-08,1
-20.0,4.6,70.0,0.801,1.0865977302025074,35.655147341136995,-19.964737756968,-19.732388095336063,1.1638002184668939,0.0917706108062894,4.3953188193716154e-08,4.3953188193716154e-08,1.732097366510062e-08,1.0447632087881186e-07,2.9953120064825303,0.17025780349778427,0.0016432721445957595,1.3114408448758168e-06,291427.72247235617,2.7144115665647487e-05,5.9246202838590295e-06,113.21305748068382,-14.813142551733435,84.89942456863328,2.0305920844527342e-17,-4.196425607005949e-08,1
-20.0,4.8,60.0,0.801,1.0935725751485461,36.5259145004427,-19.9634161918419,-19.72961566780836,1.171144867124915,0.09234317257927596,4.7780160623190276e-08,4.7780160623190276e-08,1.813562299084994e-08,1.135729988666277e-07,2.99533870819734,0.16351511296047724,0.001408410419407408,1.1240852960215667e-06,291428.51172447175,2.835673938954239e-05,6.182384846660476e-06,118.28414830856975,-15.457541922967359,89.15382755196447,2.073875468057429e-17,-4.292161293051322e-08,1
-20.0,5.0,70.0,0.801,1.0866242727653364,35.658461019392796,-19.9620982843207,-19.725831246627564,1.1835781706310518,0.09331687497392933,5.175463111176666e-08,5.175463111176666e-08,1.895901046380445e-08,1.230202783735837e-07,2.9953947232881792,0.17022560893048289,0.0016430110543439258,1.3115381770948465e-06,291413.8034390295,2.95693631134373e-05,6.440151186338336e-06,123.35520611490786,-16.101945333404412,93.41631245557754,2.097507687285824e-17,-4.011350540622516e-08,1
-20.0,5.2,70.0,0.801,1.0866612322114282,35.663075182450456,-19.9607077658005,-19.716667676592152,1.2226023850039591,0.09638641786739184,5.5883189490336854e-08,5.5883189490336854e-08,1.9835887020384602e-08,1.3283382336661955e-07,2.995491370572838,0.17018075169927474,0.0016426593768753914,1.3116061203156827e-06,291409.44526417425,3.087526558532411e-05,6.697927339885726e-06,128.86217863993824,-16.746373057522412,97.8099128159216,1.9960331402047587e-17,-3.385510183306906e-08,1
-20.0,5.4,70.0,0.801,1.0866886219288712,35.66649462283035,-19.9593211229018,-19.70991078424717,1.2495932958784421,0.09850691967048973,6.016342941922011e-08,6.016342941922011e-08,2.0757238887864606e-08,1.430079139986216e-07,2.995630619780981,0.1701475738203748,0.0016423541112184806,1.3116646899162379e-06,291404.3747809451,3.2181168057210884e-05,6.955717730533408e-06,134.3687081481842,-17.390835741090473,102.32518435979178,1.8843094944619165e-17,-3.0749774282412545e-08,1
-20.0,5.6,70.0,0.801,1.0867089268731762,35.66902957218179,-19.9580525390336,-19.70491438935727,1.2683509534872957,0.09997875217392267,6.458899074486812e-08,6.458899074486812e-08,2.1716668824201616e-08,1.5352743224356578e-07,2.9958118871743107,0.1701230408043181,0.0016420763702936934,1.3117172613886144e-06,291398.56835110957,3.348707052909766e-05,7.213524431682277e-06,139.87490938376104,-18.035338634649698,106.93042203011112,1.6485802252410447e-17,-3.239509283048392e-08,1
-20.0,5.8,60.0,0.801,1.0936554007693438,36.536254777695845,-19.9567874395764,-19.70931602812155,1.2400363144826005,0.0977401443554857,6.914886707360019e-08,6.914886707360019e-08,2.2694370571624086e-08,1.643662160057052e-07,2.9960313455167,0.16341492323474371,0.0014074681684457452,1.1242992762062001e-06,291396.90609439224,3.4699694252992566e-05,7.471348060445846e-06,144.9447551680468,-18.679882960388248,111.55030786357149,1.662979785344368e-17,-2.7498842314344074e-08,1
-20.0,6.0,60.0,0.802,1.0936168379927023,36.36120174472596,-19.9554878688332,-19.718876322498602,1.1856966258597001,0.093450503465897,7.382127091483334e-08,7.382127091483334e-08,2.3653521779291366e-08,1.754724766219e-07,2.996276504427636,0.16346197579039948,0.0014075857712690287,1.1243015120274987e-06,291385.1249684092,3.581903922889561e-05,7.729183530444108e-06,149.5811477111207,-19.324456304920343,116.03161178899111,2.0020470741302643e-17,-2.3513393898610957e-08,1
-20.0,6.2,50.0,0.797,1.1017456270327424,38.236590593819614,-19.9541157140788,-19.733885767871016,1.1036818136340603,0.08698006558396086,7.859179370684149e-08,7.859179370684149e-08,2.459426945766803e-08,1.8681196507449842e-07,2.9965433103148134,0.15558091402249144,0.0011731834386844615,9.368661699835272e-07,291379.35448788846,3.684510545680668e-05,7.987030677891703e-06,153.78930467129598,-19.96905830298034,120.33494057335463,2.119784653798612e-17,-1.961386431048595e-08,1
-20.0,6.4,100.0,0.765,1.0704041682699412,39.92211349933872,-19.9520861857361,-19.710685731934035,1.2099008171618861,0.09534061721343678,8.345968314589828e-08,8.345968314589828e-08,2.558035930984503e-08,1.9838289314451694e-07,2.9968403836634914,0.18573055791374476,0.0023452064488346694,1.8742821623191109e-06,291342.19651262066,3.824428667668543e-05,8.244894640025996e-06,159.75014446088514,-20.613703806712497,124.61739916123116,2.141638103837773e-17,-1.392774606756575e-08,1
-20.0,6.6,150.0,0.739,1.0518761973655488,42.33778042835573,-19.9488011654811,-19.61807943587729,1.6578526542040104,0.13061617840915282,8.850720661408895e-08,8.850720661408895e-08,2.6906038758734377e-08,2.1038080963653184e-07,2.997253303301377,0.20301034640226692,0.003511268849945514,2.8127305301026453e-06,291336.1873864331,4.0576255376483326e-05,8.50282736982505e-06,170.25208165187368,-21.25852360026885,129.8936568306603,2.0952206983282373e-17,-1.2823136330553098e-08,1
-20.0,6.8,200.0,0.718,1.0386976644353783,44.66541287400812,-19.9442018461222,-19.47110916774176,2.3720812797150232,0.18684117102758277,9.383046837676659e-08,9.383046837676659e-08,2.8769931290043176e-08,2.230341534983755e-07,2.9978769456006664,0.21490133172284323,0.004667786600587431,3.752546074566256e-06,291355.3898974692,4.384101155620039e-05,8.760894263359468e-06,185.48840482883125,-21.903679807429675,137.11678910509042,2.118429401083005e-17,-1.2368559509923216e-08,1
-20.0,7.0,250.0,0.699,1.028499311696684,47.13867120124237,-19.93782503582,-19.281749323656214,3.290608233270636,0.2591011716780985,9.951537058991465e-08,9.951537058991465e-08,3.1300584052483204e-08,2.36547113358485e-07,2.998804267807832,0.22378620623537523,0.005812091353848574,4.693978297799702e-06,291393.3443433575,4.803855521583661e-05,9.019157900361056e-06,205.5925982544205,-22.549327985400183,147.03172313760598,2.087089182034596e-17,-1.340083599643549e-08,1
-20.0,7.2,320.0,0.682,1.016988970524207,49.11861737891597,-19.9294963225799,-19.04052792197379,4.4605663194755145,0.35106493656555365,1.056390750461493e-07,1.056390750461493e-07,3.461951583092927e-08,2.5110310208259873e-07,3.000142525443525,0.23349089246444912,0.007402521513406629,6.013792745742982e-06,291438.0267423015,5.335544385137582e-05,9.277683901355331e-06,231.68169650516688,-23.195632572065424,160.33898429282604,2.0564265893439904e-17,-1.1692918633343652e-08,1
-20.0,7.4,380.0,0.667,1.0091733617100644,51.300354079469926,-19.9200346948561,-18.753690070010236,5.855133501082932,0.46058712816250214,1.1227511458828926e-07,1.1227511458828926e-07,3.8873377115330204e-08,2.66876906556428e-07,3.0020365425297917,0.23971492673546976,0.00873752425425278,7.1484261836980905e-06,291510.81646742363,5.9884956210809946e-05,9.53655745940049e-06,264.3796559568585,-23.84280698924841,177.8735322426947,1.9961178434994842e-17,-1.23913537208864e-08,1
-20.0,7.6,400.0,0.653,1.0075352641750113,54.29330232389146,-19.9094720256139,-18.478065121558274,7.189577414278473,0.5652361079425671,1.1944302500339624e-07,1.1944302500339624e-07,4.406321368826373e-08,2.8391496316471647e-07,3.00461805665092,0.2407017052661599,0.009141027415893586,7.530625514618501e-06,291610.3260387741,6.716069855417936e-05,9.795860894732392e-06,301.165617766405,-24.491057649810838,199.91324867881914,2.0283050954951476e-17,-1.2664571613640874e-08,1
-20.0,7.8,460.0,0.64,1.0010945221960956,56.42101909313993,-19.897330862705,-18.20156984416772,8.522555262503909,0.6695925552587019,1.2710197543931444e-07,1.2710197543931444e-07,5.012031194395447e-08,3.0212021735040276e-07,3.0079630525825483,0.24559083716728908,0.010445375529374025,8.668526945596884e-06,291678.42803151626,7.518267088148415e-05,1.0055685562730355e-05,342.0852890890868,-25.140623283218506,226.17880184399561,2.024069930758876e-17,-1.1928676713068853e-08,1
-20.0,8.0,500.0,0.628,0.9976460960613787,58.86084332187558,-19.8836350928311,-17.912751097544515,9.912090953616286,0.7781862372482755,1.352241371649114e-07,1.352241371649114e-07,5.712695228704318e-08,3.214265204775645e-07,3.0121582400674556,0.24795050227968576,0.01127515373862348,9.430843731696588e-06,291767.9484091062,8.413743068870808e-05,1.0316258101909454e-05,388.2269512567719,-25.792098404610588,256.95121276738047,2.0078068981715935e-17,-1.163505203294335e-08,1
-20.0,8.2,560.0,0.616,0.9924859480464929,61.11784870884625,-19.8682541508126,-17.609890408446887,11.36669445248337,0.8916409411163883,1.437705902907108e-07,1.437705902907108e-07,6.509780825317907e-08,3.417413603297143e-07,3.0172382439096723,0.25158082739494697,0.012534041967066962,1.057329654499617e-05,291848.86139164196,9.402497797585108e-05,1.057806733763431e-05,439.6373222051643,-26.44676389711755,292.32988448392695,2.0831928304772263e-17,-1.0749033663159935e-08,1
-20.0,8.4,610.0,0.606,0.9888536165745365,63.17716445124365,-19.8512215782306,-17.2903769980513,12.900186369324459,1.010997603752838,1.5271752874954047e-07,1.5271752874954047e-07,7.408346948961339e-08,3.6300815010587227e-07,3.023209806755672,0.2539181807044141,0.013542761459664729,1.1529050891839238e-05,291944.96374291007,0.00010493859149090526,1.0841163205942994e-05,496.89086397652625,-27.104485653137935,332.64202911208326,2.031354414105263e-17,-1.2272209914954146e-08,1
-20.0,8.6,660.0,0.595,0.9855502182451699,65.63869214204536,-19.8325221554474,-16.965922629599106,14.45403415349734,1.1316232698350854,1.6204148840154053e-07,1.6204148840154053e-07,8.406625728543312e-08,3.851711157631104e-07,3.030037540945565,0.25594501775697887,0.01452860633644579,1.2486912025296885e-05,292042.3158434452,0.00011678499248587851,1.1105084607657987e-05,559.4771102474186,-27.764268047693616,378.01407313123565,1.9739255802814215e-17,-1.5228010852297302e-08,1
-20.0,8.8,740.0,0.586,0.980154358072738,67.26183584859011,-19.8115715300036,-16.60663148486418,16.17711164551335,1.2650824687337123,1.7172813337696788e-07,1.7172813337696788e-07,9.50557692921065e-08,4.0819618107194643e-07,3.0376770738893546,0.25941074247213786,0.016137781481896433,1.4017875398497255e-05,292129.932110728,0.00012984401720474677,1.1369922171016907e-05,629.0883701503122,-28.426339915699412,428.7128411113255,2.0245781505272287e-17,-1.7168588328786427e-08,1
-20.0,9.0,780.0,0.576,0.9784293560842221,69.8662076535108,-19.7886399100623,-16.238154718807777,17.94203748914114,1.4013522780246284,1.8176693076368207e-07,1.8176693076368207e-07,1.0706261658463628e-07,4.3205830939786564e-07,3.0461069968108867,0.2600998141398549,0.016842984983017683,1.4791946552828718e-05,292251.18680279277,0.0001440223868995179,1.1635782472692962e-05,705.1904598382245,-29.09096611412861,485.24870533918136,1.9969648764467385e-17,-1.6584749573667068e-08,1
-20.0,9.2,830.0,0.568,0.9760220430948153,71.83486674204497,-19.7641935453112,-15.884491613311297,19.629953142815243,1.5311441419248097,1.9212446685544836e-07,1.9212446685544836e-07,1.1996996226065187e-07,4.566780766709017e-07,3.0552582559901844,0.26128603883086127,0.01774703184404071,1.5757764627698965e-05,292355.10564298317,0.0001590402653262163,1.1902723543388375e-05,786.1343217791801,-29.758289384339257,547.4035679090683,1.9930685248893687e-17,-1.744945166137768e-08,1
-20.0,9.4,900.0,0.559,0.9724345271552176,73.9596649651552,-19.7383556279195,-15.512448178893806,21.40962260832019,1.6676058669272746,2.0277324359300874e-07,2.0277324359300874e-07,1.3374508076925357e-07,4.819901202591127e-07,3.0650767101236536,0.2632422484834195,0.01904554794197574,1.7108177894525797e-05,292448.07993083895,0.00017517748872881777,1.21708098350835e-05,873.6353597838661,-30.42847350546242,615.2208814705713,2.0354201722520837e-17,-1.72933596331859e-08,1
-20.0,9.6,920.0,0.551,0.9724722584588159,76.49224291448563,-19.7111325575219,-15.162564951729848,23.076135237375226,1.7947395566011277,2.1368363289249046e-07,2.1368363289249046e-07,1.4833500335944467e-07,5.079240144817933e-07,3.075529751899342,0.2626654190828558,0.01926987850751264,1.7505966020319963e-05,292567.195153423,0.0001921542208633464,1.2440111267296203e-05,965.9972430836634,-31.101690393975367,688.819270676335,2.125883291018843e-17,-1.2549890016089194e-08,1
-20.0,9.8,970.0,0.544,0.9704072313673066,78.38368223663721,-19.6822898265502,-14.838248279195398,24.61116867012337,1.9111079450869657,2.2482210386338013e-07,2.2482210386338013e-07,1.6361794347780491e-07,5.344000567230334e-07,3.0865441544198524,0.2635939088151816,0.02011582992881143,1.8477294782219237e-05,292647.2832727073,0.00020978390423381855,1.2710644672092294e-05,1062.1115945671881,-31.777981098317056,767.5883578778682,2.113686016578381e-17,-1.5955720300553367e-08,1
-20.0,10.0,1020.0,0.538,0.9684996635305914,80.01852481981251,-19.6517115275147,-14.507948297023688,26.174632287315735,2.029111621023554,2.3617057370196118e-07,2.3617057370196118e-07,1.795896971428656e-07,5.613752643260308e-07,3.098091620441275,0.2643837032162774,0.020937686019217482,1.9451215307913995e-05,292725.93797338184,0.0002283463750842097,1.2982458784925813e-05,1163.7059282638277,-32.45747141471012,851.5037287964325,2.0450763478507827e-17,-1.8369291865383275e-08,1
-20.0,10.2,1060.0,0.531,0.9673184283015147,82.1691955370084,-19.6194645915181,-14.183709530276928,27.705929669411876,2.144023816493434,2.477122879224294e-07,2.477122879224294e-07,1.9621865239444408e-07,5.888098120333477e-07,3.110161943293814,0.2646757597341825,0.021536008455167344,2.0235415756130558e-05,292806.73850983835,0.00024774835466652813,1.3255622143722093e-05,1270.2132427366264,-33.14033931307624,940.5773933019565,2.0633722595114756e-17,-2.991760084114503e-08,1
-20.0,10.4,1130.0,0.525,0.9644716153228827,83.70887910912052,-19.5855556675234,-13.840362647159111,29.333827019730258,2.265772330773288,2.5943392668499564e-07,2.5943392668499564e-07,2.1348332590307862e-07,6.166720387092836e-07,3.122749572839701,0.266038118687081,0.022713587520855234,2.1598349222240056e-05,292869.8307627163,0.00026817640047675773,1.353032555914752e-05,1382.802727095313,-33.82711112010785,1034.8285062433893,2.1216481262825715e-17,-3.366903911228292e-08,1
-20.0,10.6,1170.0,0.52,0.963589366809722,85.30564746340806,-19.5499304519921,-13.489903736933059,30.997689377670074,2.389599784361197,2.713159893823611e-07,2.713159893823611e-07,2.3137138798094615e-07,6.449155915910651e-07,3.1358745477255745,0.26606016465611787,0.023259314596806063,2.2388285757076496e-05,292957.4588809748,0.0002896305125148984,1.3807443935328777e-05,1501.4653426861814,-34.52015929958154,1134.622643458571,2.108773225484306e-17,-3.237005330447573e-08,1
-20.0,10.8,1260.0,0.513,0.9600883416488333,87.15172351829108,-19.5123469549534,-13.105845412077372,32.83306491867026,2.525847982727636,2.8333515482535414e-07,2.8333515482535414e-07,2.498411892231002e-07,6.734850364282247e-07,3.1495368569870887,0.2677199779569719,0.024757771308037878,2.41447553193812e-05,293019.41575457423,0.00031229724827693374,1.4087216068265922e-05,1627.3832555640324,-35.21954664111398,1240.0790706569167,2.094543071970434e-17,-3.602394826884847e-08,1
-20.0,11.0,1310.0,0.511,0.9590845498414561,87.68777883394444,-19.4731881161943,-12.698053551881344,34.79211787965329,2.6707740900718373,2.9545084471963004e-07,2.9545084471963004e-07,2.6886852651656495e-07,7.022839189912766e-07,3.163765368364523,0.26769042401478943,0.02542536608949841,2.5135995174791917e-05,293122.0025119363,0.0003362698865108559,1.4368660833499826e-05,1761.1169166000586,-35.923116678789405,1351.9002896001257,2.1817874655376268e-17,-3.277955329394899e-08,1
-20.0,11.2,1340.0,0.507,0.9590771258734079,89.16708597108637,-19.4329621612014,-12.327543518773552,36.56374454643908,2.8005287713245095,3.076237732954881e-07,3.076237732954881e-07,2.8832793731502703e-07,7.312188573698314e-07,3.17853172575233,0.26709004382249285,0.0257001272697761,2.574131874898202e-05,293221.3915271476,0.0003609887547287133,1.4651815587358336e-05,1899.143717055912,-36.63095431670486,1469.8392164250015,2.0416882160617655e-17,-3.15110355586512e-08,1
