time_s,input_current_density_A_m2,experiment_voltage_V,model_voltage_V,voltage_relative_error_percent,experiment_temperature_C,model_mean_temperature_full_domain_C,temperature_relative_error_percent_C_basis,model_max_ice_volume_fraction,voltage_absolute_error_V,temperature_absolute_error_C,model_mean_temperature_MEA_C,model_input_current_density_A_m2
6.4,122.112211221122,0.765,0.7306671221209611,4.487957892684828,-24.9521054808169,-24.95013668227352,0.007890310278201201,3.948688635222001e-25,0.03433287787903894,0.001968798543380501,-24.94222201992242,122.112211221122
6.6,174.917491749175,0.739,0.713719852229841,3.420858967545192,-24.9488051436863,-24.94632687761718,0.009933405847878381,3.9486710460195617e-25,0.025280147770158967,0.0024782660691187175,-24.934692383367402,174.917491749175
6.8,224.422442244224,0.717,0.7015837232839479,2.1501083285986136,-24.9441735627157,-24.941179722639273,0.012002161823083697,3.83331749550246e-25,0.015416276716052058,0.0029938400764280004,-24.9259717120884,224.422442244224
7.0,306.930693069307,0.698,0.6857363240927739,1.756973625677092,-24.9377337624151,-24.93408807304524,0.014619168704719736,3.9240816030413276e-25,0.012263675907226101,0.0036456893698613158,-24.912907673290295,306.930693069307
7.2,363.036303630363,0.682,0.6769037037612777,0.7472575130091378,-24.9292996921439,-24.925228045338322,0.01633277651542221,3.9237926639039206e-25,0.00509629623872232,0.0040716468055777,-24.899789749497828,363.036303630363
7.4,386.138613861386,0.666,0.6736105915834918,1.142731468992756,-24.9197055043265,-24.915459711152263,0.017037894663326576,3.923923881890075e-25,0.007610591583491755,0.004245793174238344,-24.8881943363585,386.138613861386
7.6,438.943894389439,0.652,0.6666002609599374,2.239303828211255,-24.9089823155497,-24.904500749205944,0.017991768138027886,3.9241903350547547e-25,0.014600260959937383,0.0044815663437560715,-24.873308312815695,438.943894389439
7.8,491.749174917492,0.64,0.6602350263947884,3.161722874185681,-24.8966369295883,-24.89206571799709,0.018360759343267936,3.924175762469499e-25,0.020235026394788358,0.004571211591208879,-24.856830549222398,491.749174917492
8.0,541.254125412541,0.627,0.6547480853271864,4.425531950109478,-24.8826915344138,-24.878216034579015,0.017986397607334524,3.92540245412081e-25,0.027748085327186423,0.004475499834786234,-24.83915028420494,541.254125412541
8.2,600.660066006601,0.616,0.6486453983548666,5.299577655010808,-24.8670092636456,-24.8627787242504,0.017012658620686294,3.9253728237598057e-25,0.03264539835486657,0.004230539395198463,-24.819116979451135,600.660066006601
8.4,646.864686468647,0.606,0.644248247819089,6.3115920493546165,-24.8496233679612,-24.84591543647886,0.01492147960326588,4.0675488296952906e-25,0.038248247819088976,0.003707931482338722,-24.798596560591292,646.864686468647
8.6,706.270627062706,0.595,0.6389100707933749,7.379843830819319,-24.8305172389075,-24.82748170898392,0.012224996742407445,4.10348975623933e-25,0.043910070793374945,0.003035529923579361,-24.775510812172726,706.270627062706
8.8,785.478547854785,0.586,0.6322546726040404,7.893288840279946,-24.8090830422651,-24.80694042348099,0.00863642876465518,4.1033929198881623e-25,0.04625467260404048,0.0021426187841093736,-24.74872167052445,785.478547854785
9.0,828.382838283829,0.576,0.6289699186950329,9.196166440109893,-24.7856011553827,-24.784834369707653,0.003093673904620081,4.66956393743941e-25,0.05296991869503298,0.0007667856750472879,-24.723080839266302,828.382838283829
9.2,881.188118811881,0.567,0.625072232978464,10.242016398318183,-24.760557849607,-24.761311074629873,0.0030420357547991934,3.782609612319333e-24,0.05807223297846409,0.0007532250228727833,-24.695339655986412,881.188118811881
9.4,917.491749174918,0.559,0.6226002677160145,11.377507641505268,-24.7340827000465,-24.73660487242727,0.010197153504168766,3.782736136208893e-24,0.06360026771601446,0.002522172380771792,-24.667660828993416,917.491749174918
9.6,970.29702970297,0.551,0.6190348123523108,12.347515853413935,-24.7061837464223,-24.710535990466166,0.017616010989537287,3.782653607259132e-24,0.06803481235231079,0.004352244043865028,-24.63736035624931,970.29702970297
9.8,1019.80198019802,0.544,0.6158722993534239,13.21181973408527,-24.6766182570565,-24.683006170589987,0.025886503032726296,3.78277292584653e-24,0.07187229935342387,0.006387913533487222,-24.605794295244827,1019.80198019802
10.0,1079.20792079208,0.537,0.6121915516105267,14.002151137900691,-24.6452668796771,-24.653842397106516,0.03479579860621678,3.7862205387516514e-24,0.07519155161052671,0.00857551742941709,-24.571803727678443,1079.20792079208
10.2,1125.41254125413,0.53,0.6095503105220391,15.00949255132813,-24.612201248928,-24.623221149048184,0.04477413462018392,3.785574481991237e-24,0.07955031052203909,0.01101990012018561,-24.537361330297497,1125.41254125413
10.4,1184.81848184818,0.525,0.606194186770922,15.46555938493751,-24.5774298614072,-24.590996160845595,0.05519820223227436,1.3663715928250052e-15,0.08119418677092194,0.013566299438394935,-24.50028503391746,1184.81848184818
10.6,1234.32343234323,0.519,0.6036043547995489,16.301417109739667,-24.5408981444579,-24.557241526608674,0.06659651189036354,9.453085728737051e-14,0.08460435479954886,0.01634338215077591,-24.462419551866137,1234.32343234323
10.8,1306.93069306931,0.512,0.5997680852120235,17.14220414297334,-24.502356050682,-24.521567088001333,0.07840485739247509,3.6692836736403036e-13,0.0877680852120235,0.019211037319333713,-24.420787922145987,1306.93069306931
11.0,1336.63366336634,0.51,0.5985848883564227,17.369585952239735,-24.4622045349604,-24.484653520627862,0.09177008407144915,7.980841177900672e-13,0.08858488835642264,0.022448985667463006,-24.381308006679426,1336.63366336634
11.2,1382.83828382838,0.506,0.5965217425530007,17.88967244130449,-24.420975736585,-24.44658716361042,0.10487470812663902,1.3550828697707408e-12,0.09052174255300072,0.025611427025420852,-24.339460561081975,1382.83828382838
11.4,1445.54455445545,0.502,0.5936463765239695,18.25625030357957,-24.3780235322533,-24.406838891493074,0.11820219634150346,2.0693595214209415e-12,0.09164637652396945,0.028815359239771965,-24.294530962495983,1445.54455445545
11.6,1498.3498349835,0.499,0.5914337616576578,18.52379993139435,-24.3332268849088,-24.365454686475246,0.13244359952289442,2.948300786923506e-12,0.09243376165765782,0.03222780156644589,-24.248710021427485,1498.3498349835
11.8,1554.45544554455,0.496,0.5891517362418481,18.780591984243575,-24.2867261926526,-24.322476171189013,0.14719966064107592,3.983208220872339e-12,0.09315173624184814,0.03574997853641193,-24.201054044257006,1554.45544554455
12.0,1594.05940594059,0.493,0.5878098296296558,19.231202764636063,-24.2387931247637,-24.27822092057927,0.16266402214262118,5.159819550993803e-12,0.09480982962965578,0.039427795815569766,-24.153456518341848,1594.05940594059
12.2,1679.86798679868,0.491,0.5842514635597335,18.992151437827587,-24.1888437255502,-24.23186040915139,0.177836874260152,6.505494500526867e-12,0.09325146355973346,0.043016683601191374,-24.099990966755367,1679.86798679868
12.4,1722.77227722772,0.489,0.5829224598698526,19.207047008149814,-24.136822357349,-24.183849681926873,0.19483643655169686,8.025943907767903e-12,0.09392245986985259,0.047027324577872065,-24.048262622081737,1722.77227722772
12.6,1778.87788778878,0.487,0.5810391678079022,19.309890720308466,-24.0833346389909,-24.13435607396393,0.21185369774509236,9.688596971835525e-12,0.09403916780790222,0.05102143497302691,-23.994089498256447,1778.87788778878
12.8,1838.28382838284,0.485,0.5790941638418539,19.400858524093582,-24.0280913521115,-24.083165029707576,0.22920537794291973,1.1508743730511566e-11,0.09409416384185387,0.055073677596077175,-23.937908848434446,1838.28382838284
13.0,1864.68646864686,0.484,0.5787171861752488,19.569666565134053,-23.9720651514521,-24.030971301261648,0.24572830683292218,1.3455630061456673e-11,0.09471718617524882,0.058906149809548225,-23.883447475074874,1864.68646864686
13.2,1924.09240924092,0.483,0.5769132052942569,19.443727804193987,-23.9151078238034,-23.97739791226826,0.2604633394245468,1.5525809162818042e-11,0.09391320529425695,0.062290088464859394,-23.824971973084917,1924.09240924092
13.4,1970.29702970297,0.482,0.5757567897709865,19.45161613505945,-23.8566678660219,-23.922382698592237,0.27545687830080856,1.7739509708104618e-11,0.09375678977098656,0.06571483257033606,-23.76604200393239,1970.29702970297
13.6,2026.40264026403,0.482,0.5742371939763509,19.13634729799811,-23.7968930851244,-23.86586396557937,0.28983145072027805,2.0091900907595092e-11,0.09223719397635088,0.06897088045496957,-23.7048275622334,2026.40264026403
13.8,2039.60396039604,0.487,0.5745567062220592,17.978789778656928,-23.7363164314894,-23.808683015579277,0.3048770616904717,2.2549756640982247e-11,0.08755670622205924,0.0723665840898775,-23.646512735132504,2039.60396039604
14.0,2052.80528052805,0.493,0.5748787360844935,16.60826289746318,-23.675764553626,-23.75129200919597,0.3190074618240993,2.506623243080341e-11,0.08187873608449348,0.07552745556997209,-23.588120961313777,2052.80528052805
14.2,2039.60396039604,0.498,0.5762703122579785,15.716930172284846,-23.6157234077732,-23.694264084959,0.33257790087407324,2.761146353111562e-11,0.07827031225797854,0.07854067718579927,-23.53229561774773,2039.60396039604
14.4,2049.50495049505,0.504,0.5766991671708919,14.424437930732513,-23.5562817267264,-23.637362871090676,0.3442017942597601,3.0178103534743634e-11,0.07269916717089187,0.08108114436427627,-23.47474813175497,2049.50495049505
14.6,2039.60396039604,0.509,0.5779034320655106,13.53702005216319,-23.4972907226152,-23.580776372383273,0.355299045977757,3.276771877706102e-11,0.06890343206551064,0.08348564976807182,-23.419088850405426,2039.60396039604
14.8,2042.90429042904,0.513,0.5785506439005627,12.777903294456655,-23.4388364561636,-23.52442224188156,0.3651451977064926,3.5371560354733555e-11,0.06555064390056264,0.08558578571796005,-23.36261934653428,2042.90429042904
15.0,2049.50495049505,0.518,0.5790431469190013,11.784391297104488,-23.3805827491521,-23.468085025144408,0.37425190351801757,3.800514618366563e-11,0.06104314691900126,0.08750227599230698,-23.305850100935654,2049.50495049505
15.2,2036.30363036304,0.522,0.5802897120028252,11.166611494794095,-23.3228196350011,-23.412164706295954,0.3830800593285557,4.065153063884178e-11,0.05828971200282518,0.08934507129485425,-23.251120779518708,2036.30363036304
15.4,2039.60396039604,0.526,0.5808618691488082,10.430013146161254,-23.2655894165557,-23.356502743355644,0.39076304997995126,4.330552897497979e-11,0.054861869148808196,0.09091332679994579,-23.195337873632432,2039.60396039604
15.6,2046.20462046205,0.53,0.5812836571714023,9.676161730453257,-23.2085088864539,-23.300852331798747,0.3978861623408589,4.598657224794225e-11,0.051283657171402264,0.09234344534484862,-23.139256472050647,2046.20462046205
15.8,2042.90429042904,0.534,0.5820663273555333,9.001184898039941,-23.1516906025147,-23.245393735041624,0.4047355941977927,4.8687766327266524e-11,0.04806632735553329,0.09370313252692242,-23.084145883537083,2042.90429042904
16.0,2046.20462046205,0.537,0.582574697400492,8.486908268248028,-23.0951876329309,-23.190088046657163,0.4109099057110274,5.140544830886119e-11,0.045574697400491915,0.09490041372626123,-23.028681417167693,2046.20462046205
16.2,2049.50495049505,0.541,0.583064860863258,7.775390178051385,-23.0388738306811,-23.134860461667937,0.4166290057937192,5.4145075781793014e-11,0.042064860863258,0.09598663098683602,-22.973272893607508,2049.50495049505
16.4,2046.20462046205,0.544,0.5837863049338144,7.313658995186472,-22.9828684661874,-23.07985549278783,0.42199704855429726,5.6900077516577883e-11,0.03978630493381441,0.09698702660042713,-22.91862501382213,2046.20462046205
16.6,2042.90429042904,0.547,0.5844888748804306,6.853542025672853,-22.9272916543083,-23.025138889577686,0.4267718871670617,5.966299665446888e-11,0.03748887488043051,0.09784723526938777,-22.86428052836007,2042.90429042904
16.8,2052.80528052805,0.551,0.5846819367415905,6.112874181776856,-22.8719054033521,-22.97042160371484,0.4307301845883949,6.244622107831427e-11,0.03368193674159048,0.09851620036274156,-22.8088522049509,2052.80528052805
17.0,2042.90429042904,0.553,0.5855953896111944,5.894283835659014,-22.8168337558885,-22.91599595853637,0.4346010656376899,6.524341450241233e-11,0.03259538961119435,0.09916220264787157,-22.755295328849396,2042.90429042904
17.2,2042.90429042904,0.556,0.5861258484758983,5.418318071204725,-22.7622594931437,-22.861854464146475,0.4375443089592048,6.804375896986953e-11,0.030125848475898276,0.09959497100277659,-22.701269673724774,2042.90429042904
17.4,2042.90429042904,0.559,0.5866415862498092,4.944827593883572,-22.7080085728985,-22.807883390224156,0.4398219993841917,7.085615898816153e-11,0.02764158624980917,0.09987481732565584,-22.647378931474393,2042.90429042904
17.6,2046.20462046205,0.562,0.5870230570925293,4.452501262015885,-22.6540310058563,-22.754016519620862,0.4413585985589694,7.368384064754201e-11,0.025023057092529277,0.09998551376456177,-22.59332924760967,2046.20462046205
17.8,2046.20462046205,0.565,0.587512447046057,3.984503901956998,-22.6003329305343,-22.70028865133452,0.4422754350896095,7.652672534052465e-11,0.022512447046057038,0.09995572080022086,-22.539664981302643,2046.20462046205
18.0,2039.60396039604,0.568,0.5882281175164386,3.5612882951476417,-22.5470949039305,-22.646880005235115,0.4425630074729504,7.937461805186735e-11,0.020228117516438604,0.09978510130461515,-22.4868579677296,2039.60396039604
18.2,2039.60396039604,0.57,0.5886925430799526,3.279393522798703,-22.4943192562649,-22.593705241832414,0.44182704279806934,8.222661380575928e-11,0.018692543079952606,0.09938598556751188,-22.433785638337742,2039.60396039604
18.4,2039.60396039604,0.573,0.5891454253754668,2.817700763606774,-22.4418905964999,-22.540696328551046,0.44027365531564133,8.508899795369255e-11,0.016145425375466815,0.09880573205114729,-22.38083736988988,2039.60396039604
18.6,2046.20462046205,0.576,0.5893521053283339,2.3180738417246483,-22.3896928834486,-22.487715394665777,0.4378019463127146,8.79681361937132e-11,0.013352105328333974,0.09802251121717731,-22.327400772618336,2046.20462046205
18.8,2046.20462046205,0.578,0.5897849009921025,2.0389102062461073,-22.337724316282,-22.434834504263517,0.434736263222362,9.086424356983713e-11,0.011784900992102498,0.09711018798151727,-22.27457124646623,2046.20462046205
19.0,2042.90429042904,0.581,0.5903251450285809,1.6050163560380293,-22.2861487918866,-22.382190076998125,0.4309460822880689,9.376723896737136e-11,0.00932514502858095,0.0960412851115251,-22.222243378512374,2042.90429042904
19.2,2046.20462046205,0.583,0.5906231744674888,1.3075770956241572,-22.2348957071518,-22.329675722812645,0.42626696751430854,9.667974245874134e-11,0.007623174467488836,0.09478001566084515,-22.169548982480887,2046.20462046205
19.4,2046.20462046205,0.585,0.5910289791985727,1.0305947347987527,-22.1838944970653,-22.277291662194923,0.4210133849220151,9.960508876162437e-11,0.006028979198572704,0.09339716512962326,-22.117208004249303,2046.20462046205
19.6,2049.50495049505,0.588,0.5913113491644763,0.563154619808892,-22.1331314831823,-22.22500147910724,0.4150790682048239,1.0254317080436328e-10,0.003311349164476285,0.0918699959249416,-22.06471899759727,2049.50495049505
19.8,2046.20462046205,0.59,0.5918160763281696,0.30780954714739023,-22.0826508436632,-22.172909141244634,0.40872945109910036,1.0548997877970358e-10,0.0018160763281696024,0.09025829758143544,-22.012941599200634,2046.20462046205
20.0,2042.90429042904,0.592,0.5923125507644043,0.05279573723045349,-22.0325550832597,-22.121081839921015,0.40179977459162475,1.0843883981497924e-10,0.00031255076440428464,0.08852675666131304,-21.961439908467774,2042.90429042904
20.2,2046.20462046205,0.594,0.5925725757490093,0.24030711296138513,-21.9827211808523,-22.069380107109048,0.3942138261400902,1.1139611940060886e-10,0.0014274242509906276,0.08665892625674587,-21.90954902670889,2046.20462046205
20.4,2042.90429042904,0.597,0.5930531034397319,0.6611217018874426,-21.9331433945714,-22.01787752536406,0.3863291698244835,1.1436115713837368e-10,0.003946896560268032,0.08473413079266123,-21.8583477406541,2042.90429042904
20.6,2046.20462046205,0.599,0.5932992412753333,0.9517126418475272,-21.8838185036031,-21.966492582229893,0.3777863475388573,1.1738722975899205e-10,0.005700758724666688,0.08267407862679477,-21.80676988936337,2046.20462046205
20.8,2049.50495049505,0.601,0.5935196283591919,1.2446541831627387,-21.8346326329055,-21.915159218201644,0.3688021074134702,1.2426127035654027e-10,0.007480371640808059,0.08052658529614476,-21.75521095136862,2049.50495049505
21.0,2039.60396039604,0.603,0.5941674483961225,1.4647680935120275,-21.7858115700338,-21.864158932968834,0.3596256337900219,1.3355345355924713e-10,0.008832551603877525,0.07834736293503397,-21.70504318593554,2039.60396039604
21.2,2046.20462046205,0.605,0.5942338798449092,1.779523992576995,-21.7372996027683,-21.8132729091331,0.349506644123937,1.4435976622343184e-10,0.01076612015509082,0.07597330636480137,-21.65370945009111,2046.20462046205
21.4,2042.90429042904,0.607,0.5946202542232297,2.039496833075825,-21.6889862379797,-21.76253733443591,0.33911726278571286,1.5648807917756743e-10,0.012379745776770257,0.07355109645620672,-21.603244997622866,2042.90429042904
21.6,2042.90429042904,0.609,0.5948806900111272,2.318441705890441,-21.6409850738953,-21.71198647513631,0.32808765866511075,1.695177792726501e-10,0.014119309988872786,0.07100140124100918,-21.552737507442885,2042.90429042904
21.8,2046.20462046205,0.611,0.5950168004207962,2.615908278102095,-21.5931862401356,-21.661516382365935,0.31644307361795176,1.8346828828471283e-10,0.0159831995792038,0.06833014223033373,-21.502055706809333,2046.20462046205
22.0,2042.90429042904,0.612,0.5953653636258797,2.7180778389085503,-21.5456467414467,-21.611226826779998,0.30437742770164333,1.981204440544895e-10,0.016634636374120326,0.0655800853332984,-21.452035101273935,2042.90429042904
22.2,2049.50495049505,0.614,0.595370599211655,3.0341043629226325,-21.4983089327524,-21.560979859400994,0.2915156110400611,2.1345154062142027e-10,0.018629400788344963,0.0626709266485932,-21.40130604684015,2049.50495049505
22.4,2039.60396039604,0.616,0.5959235675808243,3.259161107009038,-21.4512841878099,-21.51102486336169,0.2784946347675491,2.2918549097321124e-10,0.02007643241917567,0.05974067555179019,-21.352154175670687,2039.60396039604
22.6,2042.90429042904,0.618,0.596026063726009,3.5556531187687743,-21.4046276805359,-21.46124486880805,0.2645091011026248,2.4515710931983085e-10,0.021973936273991024,0.05661718827214912,-21.302183914949012,2042.90429042904
22.8,2039.60396039604,0.62,0.5963443322272046,3.8154302859347378,-21.3582291716582,-21.411640265546914,0.2500726696930058,2.6147562958314174e-10,0.023655667772795375,0.05341109388871601,-21.25283632003115,2039.60396039604
23.0,2042.90429042904,0.621,0.596435284649,3.9556707489533047,-21.3120887063724,-21.36214443307488,0.23487011241425082,2.7809899213606484e-10,0.02456471535100002,0.050055726702481707,-21.20312656367448,2042.90429042904
23.2,2039.60396039604,0.623,0.5967426668171903,4.214660221959815,-21.2662060606365,-21.31283292633136,0.21925333349029846,2.9495873328451337e-10,0.02625733318280965,0.04662686569486141,-21.15408849706534,2039.60396039604
23.4,2049.50495049505,0.625,0.5966034789680509,4.543443365111859,-21.2204718296628,-21.263476136331732,0.2026548090642383,3.1221178524223994e-10,0.028396521031949118,0.04300430666893362,-21.103973961870715,2049.50495049505
23.6,2042.90429042904,0.626,0.5970114307756456,4.63076185692563,-21.1749404227378,-21.21430869234759,0.1859191517134774,3.2969668979533334e-10,0.028988569224354443,0.03936826960978834,-21.055331027671347,2042.90429042904
23.8,2036.30363036304,0.628,0.5974178855561058,4.8697634464799755,-21.1298826485921,-21.165484438519492,0.16849023972105684,3.469212504437982e-10,0.03058211444389425,0.035601789927390826,-21.007079593001798,2036.30363036304
24.0,2049.50495049505,0.629,0.5971599741438955,5.062007290318674,-21.0849716614398,-21.1165826915291,0.14992208951891461,3.6463002532705736e-10,0.03184002585610446,0.03161103008930155,-20.957158728452633,2049.50495049505
24.2,2072.60726072607,0.628,0.5965702314044383,5.004740222223197,-21.0397204580467,-21.067198012682525,0.1305984777251044,3.8354265017123633e-10,0.03142976859556168,0.02747755463582635,-20.905893759786846,2072.60726072607
24.4,2118.81188118812,0.625,0.5952226822345685,4.7643708424690345,-20.9935880236675,-21.01673871905106,0.11027507712097855,4.0446137227687685e-10,0.029777317765431466,0.02315069538355985,-20.85166242427264,2118.81188118812
24.6,2168.31683168317,0.622,0.5937787924304855,4.537171634970179,-20.9461376322838,-20.964913217801172,0.08963745892910042,4.280242695895134e-10,0.028221207569514517,0.01877558551737124,-20.79572109339952,2168.31683168317
24.8,2227.72277227723,0.62,0.5920335380636693,4.510719667150109,-20.8971498722965,-20.911476916707546,0.06855980121021435,4.544601727908906e-10,0.027966461936330678,0.01432704441104704,-20.737345057203672,2227.72277227723
25.0,2310.23102310231,0.618,0.5895903673777402,4.597027932404501,-20.8460744945177,-20.855827649555,0.04678653067206218,4.845470475386813e-10,0.028409632622259817,0.009753155037298455,-20.674840931376657,2310.23102310231
25.2,2356.43564356436,0.615,0.5882888121199125,4.343282582128054,-20.7931279645042,-20.79852542895316,0.02595792445548263,5.176610362233051e-10,0.026711187880087528,0.005397464448957834,-20.613542479684984,2356.43564356436
25.4,2379.53795379538,0.613,0.58769921434082,4.127371233145194,-20.7393043651668,-20.740424815446634,0.00540254513896263,5.518800318939433e-10,0.025300785659180036,0.0011204502798349836,-20.553425648492418,2379.53795379538
